# Year  Mon  Day  JD           Ayanamsa
2065   5   8   2475413.5    24.7693
2065   5   9   2475414.5    24.7694
2065   5  10   2475415.5    24.7694
2065   5  11   2475416.5    24.7694
2065   5  12   2475417.5    24.7695
2065   5  13   2475418.5    24.7695
2065   5  14   2475419.5    24.7696
2065   5  15   2475420.5    24.7696
2065   5  16   2475421.5    24.7696
2065   5  17   2475422.5    24.7697
2065   5  18   2475423.5    24.7697
2065   5  19   2475424.5    24.7697
2065   5  20   2475425.5    24.7698
2065   5  21   2475426.5    24.7698
2065   5  22   2475427.5    24.7699
2065   5  23   2475428.5    24.7699
2065   5  24   2475429.5    24.7699
2065   5  25   2475430.5    24.7700
2065   5  26   2475431.5    24.7700
2065   5  27   2475432.5    24.7700
2065   5  28   2475433.5    24.7701
2065   5  29   2475434.5    24.7701
2065   5  30   2475435.5    24.7702
2065   5  31   2475436.5    24.7702
2065   6   1   2475437.5    24.7702
2065   6   2   2475438.5    24.7703
2065   6   3   2475439.5    24.7703
2065   6   4   2475440.5    24.7704
2065   6   5   2475441.5    24.7704
2065   6   6   2475442.5    24.7704
2065   6   7   2475443.5    24.7705
2065   6   8   2475444.5    24.7705
2065   6   9   2475445.5    24.7705
2065   6  10   2475446.5    24.7706
2065   6  11   2475447.5    24.7706
2065   6  12   2475448.5    24.7707
2065   6  13   2475449.5    24.7707
2065   6  14   2475450.5    24.7707
2065   6  15   2475451.5    24.7708
2065   6  16   2475452.5    24.7708
2065   6  17   2475453.5    24.7709
2065   6  18   2475454.5    24.7709
2065   6  19   2475455.5    24.7709
2065   6  20   2475456.5    24.7710
2065   6  21   2475457.5    24.7710
2065   6  22   2475458.5    24.7710
2065   6  23   2475459.5    24.7711
2065   6  24   2475460.5    24.7711
2065   6  25   2475461.5    24.7712
2065   6  26   2475462.5    24.7712
2065   6  27   2475463.5    24.7712
2065   6  28   2475464.5    24.7713
2065   6  29   2475465.5    24.7713
2065   6  30   2475466.5    24.7714
2065   7   1   2475467.5    24.7714
2065   7   2   2475468.5    24.7714
2065   7   3   2475469.5    24.7715
2065   7   4   2475470.5    24.7715
2065   7   5   2475471.5    24.7715
2065   7   6   2475472.5    24.7716
2065   7   7   2475473.5    24.7716
2065   7   8   2475474.5    24.7717
2065   7   9   2475475.5    24.7717
2065   7  10   2475476.5    24.7717
2065   7  11   2475477.5    24.7718
2065   7  12   2475478.5    24.7718
2065   7  13   2475479.5    24.7718
2065   7  14   2475480.5    24.7719
2065   7  15   2475481.5    24.7719
2065   7  16   2475482.5    24.7720
2065   7  17   2475483.5    24.7720
2065   7  18   2475484.5    24.7720
2065   7  19   2475485.5    24.7721
2065   7  20   2475486.5    24.7721
2065   7  21   2475487.5    24.7722
2065   7  22   2475488.5    24.7722
2065   7  23   2475489.5    24.7722
2065   7  24   2475490.5    24.7723
2065   7  25   2475491.5    24.7723
2065   7  26   2475492.5    24.7723
2065   7  27   2475493.5    24.7724
2065   7  28   2475494.5    24.7724
2065   7  29   2475495.5    24.7725
2065   7  30   2475496.5    24.7725
2065   7  31   2475497.5    24.7725
2065   8   1   2475498.5    24.7726
2065   8   2   2475499.5    24.7726
2065   8   3   2475500.5    24.7727
2065   8   4   2475501.5    24.7727
2065   8   5   2475502.5    24.7727
2065   8   6   2475503.5    24.7728
2065   8   7   2475504.5    24.7728
2065   8   8   2475505.5    24.7728
2065   8   9   2475506.5    24.7729
2065   8  10   2475507.5    24.7729
2065   8  11   2475508.5    24.7730
2065   8  12   2475509.5    24.7730
2065   8  13   2475510.5    24.7730
2065   8  14   2475511.5    24.7731
2065   8  15   2475512.5    24.7731
2065   8  16   2475513.5    24.7731
2065   8  17   2475514.5    24.7732
2065   8  18   2475515.5    24.7732
2065   8  19   2475516.5    24.7733
2065   8  20   2475517.5    24.7733
2065   8  21   2475518.5    24.7733
2065   8  22   2475519.5    24.7734
2065   8  23   2475520.5    24.7734
2065   8  24   2475521.5    24.7735
2065   8  25   2475522.5    24.7735
2065   8  26   2475523.5    24.7735
2065   8  27   2475524.5    24.7736
2065   8  28   2475525.5    24.7736
2065   8  29   2475526.5    24.7736
2065   8  30   2475527.5    24.7737
2065   8  31   2475528.5    24.7737
2065   9   1   2475529.5    24.7738
2065   9   2   2475530.5    24.7738
2065   9   3   2475531.5    24.7738
2065   9   4   2475532.5    24.7739
2065   9   5   2475533.5    24.7739
2065   9   6   2475534.5    24.7740
2065   9   7   2475535.5    24.7740
2065   9   8   2475536.5    24.7740
2065   9   9   2475537.5    24.7741
2065   9  10   2475538.5    24.7741
2065   9  11   2475539.5    24.7741
2065   9  12   2475540.5    24.7742
2065   9  13   2475541.5    24.7742
2065   9  14   2475542.5    24.7743
2065   9  15   2475543.5    24.7743
2065   9  16   2475544.5    24.7743
2065   9  17   2475545.5    24.7744
2065   9  18   2475546.5    24.7744
2065   9  19   2475547.5    24.7744
2065   9  20   2475548.5    24.7745
2065   9  21   2475549.5    24.7745
2065   9  22   2475550.5    24.7746
2065   9  23   2475551.5    24.7746
2065   9  24   2475552.5    24.7746
2065   9  25   2475553.5    24.7747
2065   9  26   2475554.5    24.7747
2065   9  27   2475555.5    24.7748
2065   9  28   2475556.5    24.7748
2065   9  29   2475557.5    24.7748
2065   9  30   2475558.5    24.7749
2065  10   1   2475559.5    24.7749
2065  10   2   2475560.5    24.7749
2065  10   3   2475561.5    24.7750
2065  10   4   2475562.5    24.7750
2065  10   5   2475563.5    24.7751
2065  10   6   2475564.5    24.7751
2065  10   7   2475565.5    24.7751
2065  10   8   2475566.5    24.7752
2065  10   9   2475567.5    24.7752
2065  10  10   2475568.5    24.7753
2065  10  11   2475569.5    24.7753
2065  10  12   2475570.5    24.7753
2065  10  13   2475571.5    24.7754
2065  10  14   2475572.5    24.7754
2065  10  15   2475573.5    24.7754
2065  10  16   2475574.5    24.7755
2065  10  17   2475575.5    24.7755
2065  10  18   2475576.5    24.7756
2065  10  19   2475577.5    24.7756
2065  10  20   2475578.5    24.7756
2065  10  21   2475579.5    24.7757
2065  10  22   2475580.5    24.7757
2065  10  23   2475581.5    24.7757
2065  10  24   2475582.5    24.7758
2065  10  25   2475583.5    24.7758
2065  10  26   2475584.5    24.7759
2065  10  27   2475585.5    24.7759
2065  10  28   2475586.5    24.7759
2065  10  29   2475587.5    24.7760
2065  10  30   2475588.5    24.7760
2065  10  31   2475589.5    24.7761
2065  11   1   2475590.5    24.7761
2065  11   2   2475591.5    24.7761
2065  11   3   2475592.5    24.7762
2065  11   4   2475593.5    24.7762
2065  11   5   2475594.5    24.7762
2065  11   6   2475595.5    24.7763
2065  11   7   2475596.5    24.7763
2065  11   8   2475597.5    24.7764
2065  11   9   2475598.5    24.7764
2065  11  10   2475599.5    24.7764
2065  11  11   2475600.5    24.7765
2065  11  12   2475601.5    24.7765
2065  11  13   2475602.5    24.7766
2065  11  14   2475603.5    24.7766
2065  11  15   2475604.5    24.7766
2065  11  16   2475605.5    24.7767
2065  11  17   2475606.5    24.7767
2065  11  18   2475607.5    24.7767
2065  11  19   2475608.5    24.7768
2065  11  20   2475609.5    24.7768
2065  11  21   2475610.5    24.7769
2065  11  22   2475611.5    24.7769
2065  11  23   2475612.5    24.7769
2065  11  24   2475613.5    24.7770
2065  11  25   2475614.5    24.7770
2065  11  26   2475615.5    24.7770
2065  11  27   2475616.5    24.7771
2065  11  28   2475617.5    24.7771
2065  11  29   2475618.5    24.7772
2065  11  30   2475619.5    24.7772
2065  12   1   2475620.5    24.7772
2065  12   2   2475621.5    24.7773
2065  12   3   2475622.5    24.7773
2065  12   4   2475623.5    24.7774
2065  12   5   2475624.5    24.7774
2065  12   6   2475625.5    24.7774
2065  12   7   2475626.5    24.7775
2065  12   8   2475627.5    24.7775
2065  12   9   2475628.5    24.7775
2065  12  10   2475629.5    24.7776
2065  12  11   2475630.5    24.7776
2065  12  12   2475631.5    24.7777
2065  12  13   2475632.5    24.7777
2065  12  14   2475633.5    24.7777
2065  12  15   2475634.5    24.7778
2065  12  16   2475635.5    24.7778
2065  12  17   2475636.5    24.7779
2065  12  18   2475637.5    24.7779
2065  12  19   2475638.5    24.7779
2065  12  20   2475639.5    24.7780
2065  12  21   2475640.5    24.7780
2065  12  22   2475641.5    24.7780
2065  12  23   2475642.5    24.7781
2065  12  24   2475643.5    24.7781
2065  12  25   2475644.5    24.7782
2065  12  26   2475645.5    24.7782
2065  12  27   2475646.5    24.7782
2065  12  28   2475647.5    24.7783
2065  12  29   2475648.5    24.7783
2065  12  30   2475649.5    24.7783
2065  12  31   2475650.5    24.7784
2066   1   1   2475651.5    24.7784
2066   1   2   2475652.5    24.7785
2066   1   3   2475653.5    24.7785
2066   1   4   2475654.5    24.7785
2066   1   5   2475655.5    24.7786
2066   1   6   2475656.5    24.7786
2066   1   7   2475657.5    24.7787
2066   1   8   2475658.5    24.7787
2066   1   9   2475659.5    24.7787
2066   1  10   2475660.5    24.7788
2066   1  11   2475661.5    24.7788
2066   1  12   2475662.5    24.7788
2066   1  13   2475663.5    24.7789
2066   1  14   2475664.5    24.7789
2066   1  15   2475665.5    24.7790
2066   1  16   2475666.5    24.7790
2066   1  17   2475667.5    24.7790
2066   1  18   2475668.5    24.7791
2066   1  19   2475669.5    24.7791
2066   1  20   2475670.5    24.7792
2066   1  21   2475671.5    24.7792
2066   1  22   2475672.5    24.7792
2066   1  23   2475673.5    24.7793
2066   1  24   2475674.5    24.7793
2066   1  25   2475675.5    24.7793
2066   1  26   2475676.5    24.7794
2066   1  27   2475677.5    24.7794
2066   1  28   2475678.5    24.7795
2066   1  29   2475679.5    24.7795
2066   1  30   2475680.5    24.7795
2066   1  31   2475681.5    24.7796
2066   2   1   2475682.5    24.7796
2066   2   2   2475683.5    24.7797
2066   2   3   2475684.5    24.7797
2066   2   4   2475685.5    24.7797
2066   2   5   2475686.5    24.7798
2066   2   6   2475687.5    24.7798
2066   2   7   2475688.5    24.7798
2066   2   8   2475689.5    24.7799
2066   2   9   2475690.5    24.7799
2066   2  10   2475691.5    24.7800
2066   2  11   2475692.5    24.7800
2066   2  12   2475693.5    24.7800
2066   2  13   2475694.5    24.7801
2066   2  14   2475695.5    24.7801
2066   2  15   2475696.5    24.7801
2066   2  16   2475697.5    24.7802
2066   2  17   2475698.5    24.7802
2066   2  18   2475699.5    24.7803
2066   2  19   2475700.5    24.7803
2066   2  20   2475701.5    24.7803
2066   2  21   2475702.5    24.7804
2066   2  22   2475703.5    24.7804
2066   2  23   2475704.5    24.7805
2066   2  24   2475705.5    24.7805
2066   2  25   2475706.5    24.7805
2066   2  26   2475707.5    24.7806
2066   2  27   2475708.5    24.7806
2066   2  28   2475709.5    24.7806
2066   3   1   2475710.5    24.7807
2066   3   2   2475711.5    24.7807
2066   3   3   2475712.5    24.7808
2066   3   4   2475713.5    24.7808
2066   3   5   2475714.5    24.7808
2066   3   6   2475715.5    24.7809
2066   3   7   2475716.5    24.7809
2066   3   8   2475717.5    24.7810
2066   3   9   2475718.5    24.7810
2066   3  10   2475719.5    24.7810
2066   3  11   2475720.5    24.7811
2066   3  12   2475721.5    24.7811
2066   3  13   2475722.5    24.7811
2066   3  14   2475723.5    24.7812
2066   3  15   2475724.5    24.7812
2066   3  16   2475725.5    24.7813
2066   3  17   2475726.5    24.7813
2066   3  18   2475727.5    24.7813
2066   3  19   2475728.5    24.7814
2066   3  20   2475729.5    24.7814
2066   3  21   2475730.5    24.7814
2066   3  22   2475731.5    24.7815
2066   3  23   2475732.5    24.7815
2066   3  24   2475733.5    24.7816
2066   3  25   2475734.5    24.7816
2066   3  26   2475735.5    24.7816
2066   3  27   2475736.5    24.7817
2066   3  28   2475737.5    24.7817
2066   3  29   2475738.5    24.7818
2066   3  30   2475739.5    24.7818
2066   3  31   2475740.5    24.7818
2066   4   1   2475741.5    24.7819
2066   4   2   2475742.5    24.7819
2066   4   3   2475743.5    24.7819
2066   4   4   2475744.5    24.7820
2066   4   5   2475745.5    24.7820
2066   4   6   2475746.5    24.7821
2066   4   7   2475747.5    24.7821
2066   4   8   2475748.5    24.7821
2066   4   9   2475749.5    24.7822
2066   4  10   2475750.5    24.7822
2066   4  11   2475751.5    24.7823
2066   4  12   2475752.5    24.7823
2066   4  13   2475753.5    24.7823
2066   4  14   2475754.5    24.7824
2066   4  15   2475755.5    24.7824
2066   4  16   2475756.5    24.7824
2066   4  17   2475757.5    24.7825
2066   4  18   2475758.5    24.7825
2066   4  19   2475759.5    24.7826
2066   4  20   2475760.5    24.7826
2066   4  21   2475761.5    24.7826
2066   4  22   2475762.5    24.7827
2066   4  23   2475763.5    24.7827
2066   4  24   2475764.5    24.7827
2066   4  25   2475765.5    24.7828
2066   4  26   2475766.5    24.7828
2066   4  27   2475767.5    24.7829
2066   4  28   2475768.5    24.7829
2066   4  29   2475769.5    24.7829
2066   4  30   2475770.5    24.7830
2066   5   1   2475771.5    24.7830
2066   5   2   2475772.5    24.7831
2066   5   3   2475773.5    24.7831
2066   5   4   2475774.5    24.7831
2066   5   5   2475775.5    24.7832
2066   5   6   2475776.5    24.7832
2066   5   7   2475777.5    24.7832
2066   5   8   2475778.5    24.7833
2066   5   9   2475779.5    24.7833
2066   5  10   2475780.5    24.7834
2066   5  11   2475781.5    24.7834
2066   5  12   2475782.5    24.7834
2066   5  13   2475783.5    24.7835
2066   5  14   2475784.5    24.7835
2066   5  15   2475785.5    24.7836
2066   5  16   2475786.5    24.7836
2066   5  17   2475787.5    24.7836
2066   5  18   2475788.5    24.7837
2066   5  19   2475789.5    24.7837
2066   5  20   2475790.5    24.7837
2066   5  21   2475791.5    24.7838
2066   5  22   2475792.5    24.7838
2066   5  23   2475793.5    24.7839
2066   5  24   2475794.5    24.7839
2066   5  25   2475795.5    24.7839
2066   5  26   2475796.5    24.7840
2066   5  27   2475797.5    24.7840
2066   5  28   2475798.5    24.7840
2066   5  29   2475799.5    24.7841
2066   5  30   2475800.5    24.7841
2066   5  31   2475801.5    24.7842
2066   6   1   2475802.5    24.7842
2066   6   2   2475803.5    24.7842
2066   6   3   2475804.5    24.7843
2066   6   4   2475805.5    24.7843
2066   6   5   2475806.5    24.7844
2066   6   6   2475807.5    24.7844
2066   6   7   2475808.5    24.7844
2066   6   8   2475809.5    24.7845
2066   6   9   2475810.5    24.7845
2066   6  10   2475811.5    24.7845
2066   6  11   2475812.5    24.7846
2066   6  12   2475813.5    24.7846
2066   6  13   2475814.5    24.7847
2066   6  14   2475815.5    24.7847
2066   6  15   2475816.5    24.7847
2066   6  16   2475817.5    24.7848
2066   6  17   2475818.5    24.7848
2066   6  18   2475819.5    24.7849
2066   6  19   2475820.5    24.7849
2066   6  20   2475821.5    24.7849
2066   6  21   2475822.5    24.7850
2066   6  22   2475823.5    24.7850
2066   6  23   2475824.5    24.7850
2066   6  24   2475825.5    24.7851
2066   6  25   2475826.5    24.7851
2066   6  26   2475827.5    24.7852
2066   6  27   2475828.5    24.7852
2066   6  28   2475829.5    24.7852
2066   6  29   2475830.5    24.7853
2066   6  30   2475831.5    24.7853
2066   7   1   2475832.5    24.7853
2066   7   2   2475833.5    24.7854
2066   7   3   2475834.5    24.7854
2066   7   4   2475835.5    24.7855
2066   7   5   2475836.5    24.7855
2066   7   6   2475837.5    24.7855
2066   7   7   2475838.5    24.7856
2066   7   8   2475839.5    24.7856
2066   7   9   2475840.5    24.7857
2066   7  10   2475841.5    24.7857
2066   7  11   2475842.5    24.7857
2066   7  12   2475843.5    24.7858
2066   7  13   2475844.5    24.7858
2066   7  14   2475845.5    24.7858
2066   7  15   2475846.5    24.7859
2066   7  16   2475847.5    24.7859
2066   7  17   2475848.5    24.7860
2066   7  18   2475849.5    24.7860
2066   7  19   2475850.5    24.7860
2066   7  20   2475851.5    24.7861
2066   7  21   2475852.5    24.7861
2066   7  22   2475853.5    24.7862
2066   7  23   2475854.5    24.7862
2066   7  24   2475855.5    24.7862
2066   7  25   2475856.5    24.7863
2066   7  26   2475857.5    24.7863
2066   7  27   2475858.5    24.7863
2066   7  28   2475859.5    24.7864
2066   7  29   2475860.5    24.7864
2066   7  30   2475861.5    24.7865
2066   7  31   2475862.5    24.7865
2066   8   1   2475863.5    24.7865
2066   8   2   2475864.5    24.7866
2066   8   3   2475865.5    24.7866
2066   8   4   2475866.5    24.7867
2066   8   5   2475867.5    24.7867
2066   8   6   2475868.5    24.7867
2066   8   7   2475869.5    24.7868
2066   8   8   2475870.5    24.7868
2066   8   9   2475871.5    24.7868
2066   8  10   2475872.5    24.7869
2066   8  11   2475873.5    24.7869
2066   8  12   2475874.5    24.7870
2066   8  13   2475875.5    24.7870
2066   8  14   2475876.5    24.7870
2066   8  15   2475877.5    24.7871
2066   8  16   2475878.5    24.7871
2066   8  17   2475879.5    24.7871
2066   8  18   2475880.5    24.7872
2066   8  19   2475881.5    24.7872
2066   8  20   2475882.5    24.7873
2066   8  21   2475883.5    24.7873
2066   8  22   2475884.5    24.7873
2066   8  23   2475885.5    24.7874
2066   8  24   2475886.5    24.7874
